state,county,state_name,county_name,population,subgroup_type,subgroup,share_debt_coll,share_debt_coll_ub,share_debt_coll_lb,share_debt_coll_quality,transit_cost,transit_trips,transit_cost_quality,transit_trips_quality
28,1,Mississippi,Adams County,31192,race-ethnicity,Majority Non-White,0.4441964,0.4902593,0.3981336,1,0.277600511,0,2,2
28,1,Mississippi,Adams County,31192,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,3,1,0,2,2
28,3,Mississippi,Alcorn County,36925,all,All,0.3463687,0.3866506,0.3060868,1,5.456981664,6.179125529,1,1
28,3,Mississippi,Alcorn County,36925,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
28,3,Mississippi,Alcorn County,36925,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
28,3,Mississippi,Alcorn County,36925,race-ethnicity,"Majority White, Non-Hispanic",0.3479087,0.3886527,0.3071648,1,5.456981664,6.179125529,1,1
28,5,Mississippi,Amite County,12326,all,All,0.3830846,0.45046,0.3157092,1,0,0,1,1
28,5,Mississippi,Amite County,12326,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,0,0,1,1
28,5,Mississippi,Amite County,12326,race-ethnicity,Majority Non-White,NA,NA,NA,3,0,0,1,1
28,5,Mississippi,Amite County,12326,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,3,NA,NA,NA,NA
28,7,Mississippi,Attala County,18365,all,All,0.4593301,0.5270557,0.3916045,1,1.154929577,2.940481599,1,1
28,7,Mississippi,Attala County,18365,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,0.642215569,2.682634731,1,1
28,7,Mississippi,Attala County,18365,race-ethnicity,Majority Non-White,NA,NA,NA,3,1.378343118,3.052837573,1,1
28,7,Mississippi,Attala County,18365,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,3,NA,NA,NA,NA
28,9,Mississippi,Benton County,8271,all,All,0.3831776,0.475729,0.2906261,1,16.4006734,26.8989899,1,1
28,9,Mississippi,Benton County,8271,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,15,29,1,1
28,9,Mississippi,Benton County,8271,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
28,9,Mississippi,Benton County,8271,race-ethnicity,"Majority White, Non-Hispanic",0.3285714,0.4393986,0.2177442,1,19,23,1,1
28,11,Mississippi,Bolivar County,31333,all,All,0.4858299,0.5299492,0.4417107,1,0,0,1,1
28,11,Mississippi,Bolivar County,31333,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
28,11,Mississippi,Bolivar County,31333,race-ethnicity,Majority Non-White,0.5854923,0.6551762,0.5158083,1,0,0,1,1
28,11,Mississippi,Bolivar County,31333,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,3,0,0,1,1
28,13,Mississippi,Calhoun County,14436,all,All,0.4,0.4698443,0.3301557,1,0.430359937,0,1,1
28,13,Mississippi,Calhoun County,14436,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,0.68294702,0,1,1
28,13,Mississippi,Calhoun County,14436,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
28,13,Mississippi,Calhoun County,14436,race-ethnicity,"Majority White, Non-Hispanic",0.3982301,0.4888929,0.3075672,1,0,0,1,1
28,15,Mississippi,Carroll County,9911,all,All,0.2807018,0.363552,0.1978515,1,0,0,1,1
28,15,Mississippi,Carroll County,9911,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
28,15,Mississippi,Carroll County,9911,race-ethnicity,Majority Non-White,NA,NA,NA,3,0,0,1,1
28,15,Mississippi,Carroll County,9911,race-ethnicity,"Majority White, Non-Hispanic",0.2307692,0.3248775,0.1366609,1,0,0,1,1
28,17,Mississippi,Chickasaw County,17171,all,All,0.4686347,0.5281581,0.4091113,1,0,2.915464943,1,1
28,17,Mississippi,Chickasaw County,17171,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,0,0,1,1
28,17,Mississippi,Chickasaw County,17171,race-ethnicity,Majority Non-White,0.6029412,0.7201023,0.48578,1,0,5.874749499,1,1
28,17,Mississippi,Chickasaw County,17171,race-ethnicity,"Majority White, Non-Hispanic",0.4473684,0.5599004,0.3348364,1,0,0,1,1
28,19,Mississippi,Choctaw County,8278,all,All,0.3913043,0.4915794,0.2910293,1,1.036534447,0,1,1
28,19,Mississippi,Choctaw County,8278,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
28,19,Mississippi,Choctaw County,8278,race-ethnicity,Majority Non-White,NA,NA,NA,3,1.32576769,0,1,1
28,19,Mississippi,Choctaw County,8278,race-ethnicity,"Majority White, Non-Hispanic",0.3448276,0.4682226,0.2214326,1,0,0,1,1
28,21,Mississippi,Claiborne County,9002,all,All,0.5254237,0.6159075,0.4349399,1,6.382245048,19.486427,1,1
28,21,Mississippi,Claiborne County,9002,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
28,21,Mississippi,Claiborne County,9002,race-ethnicity,Majority Non-White,0.5254237,0.6159075,0.4349399,1,6.382245048,19.486427,1,1
28,21,Mississippi,Claiborne County,9002,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,3,NA,NA,NA,NA
28,23,Mississippi,Clarke County,15604,all,All,0.3609959,0.4217609,0.3002309,1,2.689927184,14.43871359,1,1
28,23,Mississippi,Clarke County,15604,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,2.952254642,14.14456233,1,1
28,23,Mississippi,Clarke County,15604,race-ethnicity,Majority Non-White,0.3793103,0.5052763,0.2533444,1,3,20,1,1
28,23,Mississippi,Clarke County,15604,race-ethnicity,"Majority White, Non-Hispanic",0.3740458,0.4572256,0.290866,1,2,10,1,1
28,25,Mississippi,Clay County,19386,all,All,0.5037879,0.5642155,0.4433602,1,1.066612178,2.666121782,1,1
28,25,Mississippi,Clay County,19386,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
28,25,Mississippi,Clay County,19386,race-ethnicity,Majority Non-White,NA,NA,NA,3,1.066612178,2.666121782,1,1
28,25,Mississippi,Clay County,19386,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,3,NA,NA,NA,NA
28,27,Mississippi,Coahoma County,22628,all,All,0.5803571,0.6332042,0.52751,1,0.366773911,0,1,1
28,27,Mississippi,Coahoma County,22628,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,0,0,1,1
28,27,Mississippi,Coahoma County,22628,race-ethnicity,Majority Non-White,0.5853658,0.6387643,0.5319674,1,0.397464342,0,1,1
28,27,Mississippi,Coahoma County,22628,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,3,NA,NA,NA,NA
28,29,Mississippi,Copiah County,28543,all,All,0.4162679,0.463581,0.3689548,1,15.76272053,18.16133981,1,1
28,29,Mississippi,Copiah County,28543,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,14.37591912,23.86488971,1,1
28,29,Mississippi,Copiah County,28543,race-ethnicity,Majority Non-White,0.48125,0.5589144,0.4035856,1,16.29720156,15.96315976,1,1
28,29,Mississippi,Copiah County,28543,race-ethnicity,"Majority White, Non-Hispanic",0.328125,0.4440694,0.2121806,1,NA,NA,NA,NA
28,31,Mississippi,Covington County,18853,all,All,0.3768997,0.4293455,0.3244539,1,0.152459016,2.203278689,1,1
28,31,Mississippi,Covington County,18853,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,0,0,1,1
28,31,Mississippi,Covington County,18853,race-ethnicity,Majority Non-White,NA,NA,NA,3,0.383768913,5.54607978,1,1
28,31,Mississippi,Covington County,18853,race-ethnicity,"Majority White, Non-Hispanic",0.2222222,0.3133252,0.1311192,1,0,0,1,1
28,33,Mississippi,DeSoto County,182001,all,All,0.3499636,0.3678065,0.3321207,1,23.4513292,14.91375175,1,1
28,33,Mississippi,DeSoto County,182001,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,24.38895152,17.16166855,1,1
28,33,Mississippi,DeSoto County,182001,race-ethnicity,Majority Non-White,NA,NA,NA,3,24.51315789,12.68421053,1,1
28,33,Mississippi,DeSoto County,182001,race-ethnicity,"Majority White, Non-Hispanic",0.3177528,0.3371038,0.2984018,1,22.41924756,13.19372272,1,1
28,35,Mississippi,Forrest County,75036,all,All,0.3708873,0.4007967,0.340978,1,23.92359757,17.90593094,1,1
28,35,Mississippi,Forrest County,75036,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,28.44788899,16.7741364,1,1
28,35,Mississippi,Forrest County,75036,race-ethnicity,Majority Non-White,0.4435146,0.4880985,0.3989308,1,25.88155393,21.00842162,1,1
28,35,Mississippi,Forrest County,75036,race-ethnicity,"Majority White, Non-Hispanic",0.3028455,0.343489,0.2622021,1,10.26015767,13.30503335,1,1
28,37,Mississippi,Franklin County,7788,all,All,0.3837209,0.4871025,0.2803394,1,5.297193878,12.29719388,1,1
28,37,Mississippi,Franklin County,7788,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,4,11,1,1
28,37,Mississippi,Franklin County,7788,race-ethnicity,Majority Non-White,NA,NA,NA,3,7,14,1,1
28,37,Mississippi,Franklin County,7788,race-ethnicity,"Majority White, Non-Hispanic",0.3076923,0.4207692,0.1946154,1,NA,NA,NA,NA
28,39,Mississippi,George County,24250,all,All,0.2638522,0.3082819,0.2194226,1,12.42501354,18.46995127,1,1
28,39,Mississippi,George County,24250,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
28,39,Mississippi,George County,24250,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
28,39,Mississippi,George County,24250,race-ethnicity,"Majority White, Non-Hispanic",0.2638522,0.3082819,0.2194226,1,12.42501354,18.46995127,1,1
28,41,Mississippi,Greene County,13586,all,All,0.3529412,0.4391672,0.2667152,1,5.643717728,10.33218589,1,1
28,41,Mississippi,Greene County,13586,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,5,29,1,1
28,41,Mississippi,Greene County,13586,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
28,41,Mississippi,Greene County,13586,race-ethnicity,"Majority White, Non-Hispanic",0.3225806,0.4181041,0.2270572,1,6,0,1,1
28,43,Mississippi,Grenada County,21055,all,All,0.4117647,0.4655209,0.3580086,1,1.330418776,1.329958583,1,1
28,43,Mississippi,Grenada County,21055,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,1,0,1,1
28,43,Mississippi,Grenada County,21055,race-ethnicity,Majority Non-White,NA,NA,NA,3,1.521044993,2.09724238,1,1
28,43,Mississippi,Grenada County,21055,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,3,NA,NA,NA,NA
28,45,Mississippi,Hancock County,47334,all,All,0.3271693,0.361877,0.2924615,1,16.32451345,11.52372622,1,1
28,45,Mississippi,Hancock County,47334,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,14,11,1,1
28,45,Mississippi,Hancock County,47334,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
28,45,Mississippi,Hancock County,47334,race-ethnicity,"Majority White, Non-Hispanic",0.3197674,0.3546432,0.2848917,1,16.42694064,11.54680365,1,1
28,47,Mississippi,Harrison County,206650,all,All,0.3858418,0.4028823,0.3688014,1,23.75982133,18.52556237,1,1
28,47,Mississippi,Harrison County,206650,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,25.53896673,15.81260946,1,1
28,47,Mississippi,Harrison County,206650,race-ethnicity,Majority Non-White,0.5147059,0.5679092,0.4615026,1,30.60079256,26.52274294,1,1
28,47,Mississippi,Harrison County,206650,race-ethnicity,"Majority White, Non-Hispanic",0.3602099,0.380767,0.3396529,1,17.93373934,14.38148599,1,1
28,49,Mississippi,Hinds County,237085,all,All,0.4523411,0.4686295,0.4360527,1,32.00405158,30.9030837,1,1
28,49,Mississippi,Hinds County,237085,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,25.67699298,22.5204461,1,1
28,49,Mississippi,Hinds County,237085,race-ethnicity,Majority Non-White,0.5543576,0.5750104,0.5337048,1,33.24154737,32.14411362,1,1
28,49,Mississippi,Hinds County,237085,race-ethnicity,"Majority White, Non-Hispanic",0.2383178,0.2955356,0.1810999,1,24.88566694,25.8077879,1,1
28,51,Mississippi,Holmes County,17622,all,All,0.5589225,0.615487,0.5023581,1,0,0,1,1
28,51,Mississippi,Holmes County,17622,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
28,51,Mississippi,Holmes County,17622,race-ethnicity,Majority Non-White,0.5797101,0.6380506,0.5213697,1,0,0,1,1
28,51,Mississippi,Holmes County,17622,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,3,NA,NA,NA,NA
28,53,Mississippi,Humphreys County,8257,all,All,0.4963504,0.5803825,0.4123183,1,0,0,1,1
28,53,Mississippi,Humphreys County,8257,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
28,53,Mississippi,Humphreys County,8257,race-ethnicity,Majority Non-White,0.4963504,0.5803825,0.4123183,1,0,0,1,1
28,53,Mississippi,Humphreys County,8257,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,3,NA,NA,NA,NA
28,55,Mississippi,Issaquena County,1308,all,All,NA,NA,NA,3,0,0,1,1
28,55,Mississippi,Issaquena County,1308,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
28,55,Mississippi,Issaquena County,1308,race-ethnicity,Majority Non-White,NA,NA,NA,3,0,0,1,1
28,55,Mississippi,Issaquena County,1308,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,3,NA,NA,NA,NA
28,57,Mississippi,Itawamba County,23517,all,All,0.3803681,0.4331498,0.3275864,1,6.376605505,16.3,1,1
28,57,Mississippi,Itawamba County,23517,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
28,57,Mississippi,Itawamba County,23517,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
28,57,Mississippi,Itawamba County,23517,race-ethnicity,"Majority White, Non-Hispanic",0.3803681,0.4331498,0.3275864,1,6.376605505,16.3,1,1
28,59,Mississippi,Jackson County,143277,all,All,0.3121743,0.3319464,0.2924022,1,16.44026867,16.48232848,1,1
28,59,Mississippi,Jackson County,143277,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,11.52181352,2.573139435,1,1
28,59,Mississippi,Jackson County,143277,race-ethnicity,Majority Non-White,0.4410256,0.5108944,0.3711569,1,21.8592668,21.16639511,1,1
28,59,Mississippi,Jackson County,143277,race-ethnicity,"Majority White, Non-Hispanic",0.2798354,0.3028866,0.2567842,1,13.19495877,15.43379493,1,1
28,61,Mississippi,Jasper County,16428,all,All,0.3454545,0.4017594,0.2891496,1,2.573195876,15.7443299,1,1
28,61,Mississippi,Jasper County,16428,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,2,18,1,1
28,61,Mississippi,Jasper County,16428,race-ethnicity,Majority Non-White,0.3622047,0.4461292,0.2782803,1,3.224669604,13.18061674,1,1
28,61,Mississippi,Jasper County,16428,race-ethnicity,"Majority White, Non-Hispanic",0.2647059,0.3703465,0.1590653,1,NA,NA,NA,NA
28,63,Mississippi,Jefferson County,7106,all,All,0.5688074,0.6622107,0.475404,1,0,0,1,1
28,63,Mississippi,Jefferson County,7106,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
28,63,Mississippi,Jefferson County,7106,race-ethnicity,Majority Non-White,0.5688074,0.6622107,0.475404,1,0,0,1,1
28,63,Mississippi,Jefferson County,7106,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,3,NA,NA,NA,NA
28,65,Mississippi,Jefferson Davis County,11234,all,All,0.421875,0.5077679,0.3359821,1,0,0,1,1
28,65,Mississippi,Jefferson Davis County,11234,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,0,0,1,1
28,65,Mississippi,Jefferson Davis County,11234,race-ethnicity,Majority Non-White,0.4504505,0.5434299,0.3574711,1,0,0,1,1
28,65,Mississippi,Jefferson Davis County,11234,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,3,NA,NA,NA,NA
28,67,Mississippi,Jones County,68461,all,All,0.3626149,0.3927457,0.3324841,1,4.772307692,12.38261538,1,1
28,67,Mississippi,Jones County,68461,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,3.622211445,9.339961203,1,1
28,67,Mississippi,Jones County,68461,race-ethnicity,Majority Non-White,0.5136054,0.5708364,0.4563744,1,7.270292208,7.053571429,1,1
28,67,Mississippi,Jones County,68461,race-ethnicity,"Majority White, Non-Hispanic",0.2869127,0.3232577,0.2505678,1,2.8556231,22.21276596,1,1
28,69,Mississippi,Kemper County,10027,all,All,0.3813559,0.4693694,0.2933425,1,3,12.61904762,1,1
28,69,Mississippi,Kemper County,10027,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,3,20,3,3
28,69,Mississippi,Kemper County,10027,race-ethnicity,Majority Non-White,0.3488372,0.450159,0.2475154,1,3,9,3,3
28,69,Mississippi,Kemper County,10027,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,3,NA,NA,NA,NA
28,71,Mississippi,Lafayette County,54793,all,All,0.3220088,0.357232,0.2867857,1,18.15805753,14.18342097,1,1
28,71,Mississippi,Lafayette County,54793,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,21.53628023,23.8323603,1,1
28,71,Mississippi,Lafayette County,54793,race-ethnicity,Majority Non-White,NA,NA,NA,3,6,17,1,1
28,71,Mississippi,Lafayette County,54793,race-ethnicity,"Majority White, Non-Hispanic",0.3051948,0.3415895,0.2688001,1,18.20964787,11.62568695,1,1
28,73,Mississippi,Lamar County,62447,all,All,0.2834286,0.3133066,0.2535506,1,18.44031121,10.64551422,1,1
28,73,Mississippi,Lamar County,62447,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,15.8247012,11.09960159,1,1
28,73,Mississippi,Lamar County,62447,race-ethnicity,Majority Non-White,NA,NA,NA,3,37,19,1,1
28,73,Mississippi,Lamar County,62447,race-ethnicity,"Majority White, Non-Hispanic",0.2772622,0.3071635,0.2473609,1,8.286208886,4.893248702,1,1
28,75,Mississippi,Lauderdale County,75317,all,All,0.3692777,0.3994631,0.3390924,1,11.39326432,13.36862796,1,1
28,75,Mississippi,Lauderdale County,75317,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,5.058362989,5.122419929,1,1
28,75,Mississippi,Lauderdale County,75317,race-ethnicity,Majority Non-White,0.4574899,0.5197462,0.3952336,1,15.60285301,18.14120323,1,1
28,75,Mississippi,Lauderdale County,75317,race-ethnicity,"Majority White, Non-Hispanic",0.2911765,0.3395384,0.2428146,1,3.141828654,5.089992801,1,1
28,77,Mississippi,Lawrence County,12455,all,All,0.3842795,0.4474194,0.3211396,1,3.393869732,3.544827586,1,1
28,77,Mississippi,Lawrence County,12455,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,3,0,1,1
28,77,Mississippi,Lawrence County,12455,race-ethnicity,Majority Non-White,NA,NA,NA,3,4,9,1,1
28,77,Mississippi,Lawrence County,12455,race-ethnicity,"Majority White, Non-Hispanic",0.3630137,0.4412843,0.2847431,1,3,0,1,1
28,79,Mississippi,Leake County,22763,all,All,0.4096774,0.4645105,0.3548444,1,0.731875719,3.226697353,1,1
28,79,Mississippi,Leake County,22763,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,0,0,1,1
28,79,Mississippi,Leake County,22763,race-ethnicity,Majority Non-White,NA,NA,NA,3,1,5.730245232,1,1
28,79,Mississippi,Leake County,22763,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,3,1,0,1,1
28,81,Mississippi,Lee County,85202,all,All,0.4078041,0.4344569,0.3811513,1,12.70537953,13.4970367,1,1
28,81,Mississippi,Lee County,85202,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,14.71998247,17.93777388,1,1
28,81,Mississippi,Lee County,85202,race-ethnicity,Majority Non-White,NA,NA,NA,3,16.35611264,18.42857143,1,1
28,81,Mississippi,Lee County,85202,race-ethnicity,"Majority White, Non-Hispanic",0.3919107,0.427669,0.3561524,1,8.451675978,6.655027933,1,1
28,83,Mississippi,Leflore County,28919,all,All,0.4332553,0.4803115,0.3861991,1,0.533655961,1.627804663,1,1
28,83,Mississippi,Leflore County,28919,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,0,0,1,1
28,83,Mississippi,Leflore County,28919,race-ethnicity,Majority Non-White,0.4357683,0.4846071,0.3869295,1,0.587978672,1.793504605,1,1
28,83,Mississippi,Leflore County,28919,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,3,NA,NA,NA,NA
28,85,Mississippi,Lincoln County,34205,all,All,0.3575884,0.4004663,0.3147104,1,2.937973618,6.021611002,1,1
28,85,Mississippi,Lincoln County,34205,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,2,9,1,1
28,85,Mississippi,Lincoln County,34205,race-ethnicity,Majority Non-White,NA,NA,NA,3,4.553093965,0,1,1
28,85,Mississippi,Lincoln County,34205,race-ethnicity,"Majority White, Non-Hispanic",0.3571429,0.4008834,0.3134024,1,2,9.607588358,1,1
28,87,Mississippi,Lowndes County,58930,all,All,0.3686584,0.4004259,0.3368909,1,11.3919795,6,1,1
28,87,Mississippi,Lowndes County,58930,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,7.524915541,4,1,1
28,87,Mississippi,Lowndes County,58930,race-ethnicity,Majority Non-White,0.5067874,0.5728528,0.4407219,1,14.39896907,7.382989691,1,1
28,87,Mississippi,Lowndes County,58930,race-ethnicity,"Majority White, Non-Hispanic",0.21875,0.301881,0.1356189,1,4.872727273,4.363636364,1,1
28,89,Mississippi,Madison County,105630,all,All,0.266129,0.2877097,0.2445484,1,22.47808106,15.42831541,1,1
28,89,Mississippi,Madison County,105630,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,40.40507519,22.15695489,1,1
28,89,Mississippi,Madison County,105630,race-ethnicity,Majority Non-White,0.4497817,0.4953923,0.404171,1,19.0489716,15.32066601,1,1
28,89,Mississippi,Madison County,105630,race-ethnicity,"Majority White, Non-Hispanic",0.1085271,0.1325506,0.0845036,1,21.03225806,9.33640553,1,1
28,91,Mississippi,Marion County,24715,all,All,0.3681462,0.4165125,0.3197799,1,0,1.325948305,1,1
28,91,Mississippi,Marion County,24715,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,0,0,1,1
28,91,Mississippi,Marion County,24715,race-ethnicity,Majority Non-White,NA,NA,NA,3,0,0,1,1
28,91,Mississippi,Marion County,24715,race-ethnicity,"Majority White, Non-Hispanic",0.3302752,0.4189766,0.2415739,1,0,4.157894737,1,1
28,93,Mississippi,Marshall County,35451,all,All,0.4879725,0.528618,0.447327,1,17.40408587,18.40373961,1,1
28,93,Mississippi,Marshall County,35451,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,15.76918278,22.81035558,1,1
28,93,Mississippi,Marshall County,35451,race-ethnicity,Majority Non-White,0.5191489,0.5831665,0.4551314,1,19.44357977,12.90661479,1,1
28,93,Mississippi,Marshall County,35451,race-ethnicity,"Majority White, Non-Hispanic",0.472028,0.5299872,0.4140687,1,NA,NA,NA,NA
28,95,Mississippi,Monroe County,35564,all,All,0.4343066,0.4758451,0.392768,1,3.79707344,10.22722253,1,1
28,95,Mississippi,Monroe County,35564,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,3,25.0754717,1,1
28,95,Mississippi,Monroe County,35564,race-ethnicity,Majority Non-White,0.54,0.6795513,0.4004487,1,5.15051395,0,1,1
28,95,Mississippi,Monroe County,35564,race-ethnicity,"Majority White, Non-Hispanic",0.4,0.4510341,0.3489659,1,2.967840735,10.0467075,1,1
28,97,Mississippi,Montgomery County,10023,all,All,0.4320388,0.4998498,0.3642279,1,0,0,1,1
